fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
4,gate0_rv,4,394e61f27c2a1700,435,434,1.33068,3.45649,1.33275,3.46320,0.00000,1.33068,3.45649,1.33275,3.46320,386,1.33892,3.47204,1.33892,3.47204
4,gate0_rv,4,4b60f9400a30ceaf,194,193,3.60367,9.70614,3.61995,9.75310,0.00000,3.60367,9.70614,3.61995,9.75310,187,3.60106,9.70090,3.60106,9.70090
4,gate0_rv,5,394e61f27c2a1700,435,434,0.94892,2.12861,0.94949,2.13081,0.00000,0.94892,2.12861,0.94949,2.13081,386,0.94504,2.12286,0.94504,2.12286
4,gate0_rv,5,4b60f9400a30ceaf,194,193,3.33754,9.79209,3.35146,9.83749,0.00000,3.33754,9.79209,3.35146,9.83749,187,3.33127,9.77976,3.33127,9.77976
4,gate0_rv,6,394e61f27c2a1700,435,434,1.41647,3.21669,1.41853,3.22255,0.00000,1.41647,3.21669,1.41853,3.22255,386,1.41619,3.21469,1.41619,3.21469
4,gate0_rv,6,4b60f9400a30ceaf,194,193,3.36290,9.44577,3.37761,9.49082,0.00000,3.36290,9.44577,3.37761,9.49082,187,3.35767,9.43790,3.35767,9.43790
4,gate0_rv,7,394e61f27c2a1700,435,434,1.85289,4.06979,1.85360,4.07102,0.00000,1.85289,4.06979,1.85360,4.07102,386,1.86606,4.09272,1.86606,4.09272
4,gate0_rv,7,4b60f9400a30ceaf,194,193,3.45963,9.15659,3.46929,9.18506,0.00000,3.45963,9.15659,3.46929,9.18506,187,3.45254,9.14480,3.45254,9.14480
4,gated_rv,0,394e61f27c2a1700,435,434,5.06560,12.07164,5.07447,12.09396,0.01438,5.06560,12.07164,5.07447,12.09396,386,5.03728,11.99747,5.03728,11.99747
4,gated_rv,0,4b60f9400a30ceaf,194,193,3.95207,10.68823,3.96933,10.73965,0.01438,3.95207,10.68823,3.96933,10.73965,187,3.95064,10.68125,3.95064,10.68125
4,gated_rv,1,394e61f27c2a1700,435,434,5.12095,11.44508,5.13082,11.46725,0.01249,5.12095,11.44508,5.13082,11.46725,386,5.10046,11.38466,5.10046,11.38466
4,gated_rv,1,4b60f9400a30ceaf,194,193,3.86285,10.57092,3.87947,10.62011,0.01249,3.86285,10.57092,3.87947,10.62011,187,3.85997,10.55860,3.85997,10.55860
4,gated_rv,2,394e61f27c2a1700,435,434,4.59125,11.00353,4.59983,11.02540,0.01394,4.59125,11.00353,4.59983,11.02540,386,4.54543,10.89728,4.54543,10.89728
4,gated_rv,2,4b60f9400a30ceaf,194,193,3.59053,10.16044,3.60690,10.21049,0.01394,3.59053,10.16044,3.60690,10.21049,187,3.59272,10.16021,3.59272,10.16021
4,gated_rv,3,394e61f27c2a1700,435,434,4.21630,9.14004,4.22445,9.15893,0.01253,4.21630,9.14004,4.22445,9.15893,386,4.17069,9.02690,4.17069,9.02690
4,gated_rv,3,4b60f9400a30ceaf,194,193,3.60624,10.08983,3.62296,10.14079,0.01253,3.60624,10.08983,3.62296,10.14079,187,3.60959,10.09480,3.60959,10.09480
4,gated_rv,4,394e61f27c2a1700,435,434,3.03974,7.19853,3.04516,7.21153,0.01258,3.03974,7.19853,3.04516,7.21153,386,3.00842,7.11369,3.00842,7.11369
4,gated_rv,4,4b60f9400a30ceaf,194,193,3.64086,10.13710,3.65656,10.18605,0.01258,3.64086,10.13710,3.65656,10.18605,187,3.64359,10.14123,3.64359,10.14123
4,gated_rv,5,394e61f27c2a1700,435,434,3.51494,8.15105,3.52150,8.16702,0.01147,3.51494,8.15105,3.52150,8.16702,386,3.46176,8.03757,3.46176,8.03757
4,gated_rv,5,4b60f9400a30ceaf,194,193,3.49369,9.92289,3.50999,9.97384,0.01147,3.49369,9.92289,3.50999,9.97384,187,3.49275,9.92066,3.49275,9.92066
4,gated_rv,6,394e61f27c2a1700,435,434,4.19911,9.72926,4.20648,9.74804,0.01309,4.19911,9.72926,4.20648,9.74804,386,4.16679,9.63608,4.16679,9.63608
4,gated_rv,6,4b60f9400a30ceaf,194,193,4.05970,10.82260,4.07719,10.87479,0.01309,4.05970,10.82260,4.07719,10.87479,187,4.05783,10.82069,4.05783,10.82069
4,gated_rv,7,394e61f27c2a1700,435,434,3.55090,8.63519,3.55761,8.65199,0.01213,3.55090,8.63519,3.55761,8.65199,386,3.51684,8.56349,3.51684,8.56349
4,gated_rv,7,4b60f9400a30ceaf,194,193,3.19219,9.41586,3.20426,9.45853,0.01213,3.19219,9.41586,3.20426,9.45853,187,3.20070,9.42460,3.20070,9.42460
