fold,variant,seed,scene,n_obj,n_moving,ade_all,fde_all,ade_moving,fde_moving,gate,minade_all,minfde_all,minade_moving,minfde_moving,n_veh,ade_veh,fde_veh,minade_veh,minfde_veh
2,pad64_k6,5,2e41fe6faf5cd2ea,210,183,2.41813,4.84949,2.44956,4.98664,nan,1.30101,2.28991,1.37175,2.48096,199,2.47791,5.01022,1.32306,2.35491
2,pad64_k6,5,41692b0ec7ff4123,105,104,6.61274,21.75984,6.65291,21.92621,nan,5.48335,19.32761,5.52848,19.50476,105,6.61274,21.75984,5.48335,19.32761
2,pad64_k6,6,2e41fe6faf5cd2ea,210,183,2.32943,4.13588,2.44910,4.47446,nan,1.66344,2.46878,1.69617,2.58270,199,2.35969,4.22897,1.67651,2.49771
2,pad64_k6,6,41692b0ec7ff4123,105,104,6.83087,22.23490,6.88277,22.43337,nan,5.53542,17.71293,5.57486,17.86792,105,6.83087,22.23490,5.53542,17.71293
2,pad64_k6,7,2e41fe6faf5cd2ea,210,183,1.58709,2.91600,1.70671,3.23301,nan,1.16506,1.71377,1.24483,1.89022,199,1.58182,2.93231,1.16503,1.71082
2,pad64_k6,7,41692b0ec7ff4123,105,104,6.45345,21.31140,6.51094,21.51518,nan,5.36117,17.41733,5.40816,17.58367,105,6.45345,21.31140,5.36117,17.41733
3,pad0_k6,0,367b072edc9822ea,36,35,6.92625,14.17091,7.08311,14.53240,nan,3.17150,5.77453,3.22490,5.89613,29,6.95567,14.17764,3.33393,6.32117
3,pad0_k6,0,4a2ef30000d19d90,144,143,1.99643,4.19764,2.00062,4.21714,nan,1.25100,1.38259,1.24998,1.38241,137,1.98909,4.18012,1.26394,1.42491
3,pad0_k6,1,367b072edc9822ea,36,35,6.90466,14.99977,7.04519,15.35056,nan,3.44883,7.07539,3.50577,7.19977,29,6.67083,14.32886,3.52415,7.06589
3,pad0_k6,1,4a2ef30000d19d90,144,143,1.74715,3.61723,1.74571,3.62395,nan,1.20281,2.52935,1.20086,2.52847,137,1.77001,3.65608,1.21498,2.53075
3,pad0_k6,2,367b072edc9822ea,36,35,4.45399,9.65370,4.54809,9.89364,nan,3.13517,6.89962,3.19159,7.06088,29,4.89522,10.69714,3.25806,7.27829
3,pad0_k6,2,4a2ef30000d19d90,144,143,1.95111,3.55380,1.95720,3.57084,nan,1.47752,2.48913,1.48031,2.49873,137,1.97185,3.59467,1.49542,2.51068
3,pad0_k6,3,367b072edc9822ea,36,35,6.89955,13.21224,7.02557,13.50760,nan,2.83281,5.26630,2.87927,5.38635,29,6.76979,12.77962,2.56906,4.36109
3,pad0_k6,3,4a2ef30000d19d90,144,143,1.78769,3.24741,1.78229,3.24938,nan,1.44122,2.01429,1.44288,2.02124,137,1.81869,3.30064,1.45733,2.05428
3,pad0_k6,4,367b072edc9822ea,36,35,7.92551,15.56250,8.10736,15.95193,nan,3.52125,7.35633,3.57726,7.51130,29,7.69540,15.14507,3.90968,8.22954
3,pad0_k6,4,4a2ef30000d19d90,144,143,2.30389,3.97006,2.30922,3.98473,nan,1.88075,2.68646,1.88312,2.69216,137,2.31863,4.00629,1.88260,2.69764
3,pad0_k6,5,367b072edc9822ea,36,35,6.52019,12.32431,6.66594,12.63405,nan,3.92548,7.50250,3.99856,7.68172,29,6.36367,12.29808,3.86412,7.58026
3,pad0_k6,5,4a2ef30000d19d90,144,143,1.54750,2.78632,1.54828,2.79516,nan,1.18171,1.60999,1.18060,1.61303,137,1.56955,2.84848,1.19955,1.64415
3,pad0_k6,6,367b072edc9822ea,36,35,5.81626,12.53399,5.93447,12.83654,nan,2.42122,4.78609,2.45019,4.89528,29,6.01301,13.14757,2.63355,5.40892
3,pad0_k6,6,4a2ef30000d19d90,144,143,1.71153,3.72511,1.71228,3.73860,nan,1.08610,1.80772,1.08389,1.81377,137,1.72711,3.74886,1.09517,1.81916
3,pad0_k6,7,367b072edc9822ea,36,35,6.18216,12.47645,6.28679,12.73856,nan,3.04025,6.51501,3.10215,6.68879,29,5.99248,12.25995,3.35157,7.16243
3,pad0_k6,7,4a2ef30000d19d90,144,143,2.07201,4.17644,2.06907,4.18295,nan,1.68726,2.48070,1.69306,2.49486,137,2.08153,4.19267,1.68295,2.49027
3,pad64_k6,0,367b072edc9822ea,36,35,6.17644,12.21739,6.28614,12.48279,nan,3.81203,7.17288,3.89763,7.37085,29,5.96812,11.94886,3.82665,7.43733
3,pad64_k6,0,4a2ef30000d19d90,144,143,2.14374,3.03028,2.14252,3.03115,nan,1.18468,2.14077,1.18726,2.15382,137,2.16608,3.08289,1.20829,2.18654
3,pad64_k6,1,367b072edc9822ea,36,35,5.49234,11.85213,5.62772,12.17204,nan,2.54092,5.42740,2.59196,5.56375,29,5.50239,12.08069,2.87145,6.20419
3,pad64_k6,1,4a2ef30000d19d90,144,143,1.47176,3.32405,1.47649,3.34182,nan,1.30175,2.80537,1.30529,2.81951,137,1.49536,3.35278,1.31666,2.81562
3,pad64_k6,2,367b072edc9822ea,36,35,4.00026,7.73662,4.05588,7.88820,nan,3.30475,6.31719,3.34345,6.42822,29,4.35203,8.57606,3.70562,7.37014
3,pad64_k6,2,4a2ef30000d19d90,144,143,2.09527,3.87197,2.09523,3.88135,nan,1.37920,2.91390,1.37570,2.91667,137,2.11389,3.89867,1.39704,2.92731
3,pad64_k6,3,367b072edc9822ea,36,35,6.03287,12.24595,6.14682,12.52218,nan,2.30711,4.37865,2.35557,4.48835,29,5.84041,11.83500,2.57177,4.98695
3,pad64_k6,3,4a2ef30000d19d90,144,143,1.39567,2.57298,1.39150,2.57363,nan,0.97652,1.32558,0.97922,1.33150,137,1.43531,2.64595,1.00082,1.37616
3,pad64_k6,4,367b072edc9822ea,36,35,7.54920,15.05812,7.68945,15.37774,nan,2.44090,5.07548,2.47848,5.17475,29,7.22696,14.73198,2.40211,4.77423
3,pad64_k6,4,4a2ef30000d19d90,144,143,1.62645,3.28380,1.61911,3.27928,nan,1.43802,2.35749,1.43971,2.36185,137,1.64523,3.33147,1.44716,2.37823
3,pad64_k6,5,367b072edc9822ea,36,35,5.39333,10.72685,5.44175,10.89512,nan,2.61963,4.66206,2.63916,4.69746,29,5.01503,9.96919,2.60782,4.99506
3,pad64_k6,5,4a2ef30000d19d90,144,143,2.77709,4.70490,2.77097,4.70448,nan,1.73725,2.19820,1.73567,2.19013,137,2.78658,4.69991,1.75949,2.24861
3,pad64_k6,6,367b072edc9822ea,36,35,5.16518,9.81329,5.24843,10.03482,nan,2.48626,5.62521,2.53588,5.76143,29,4.95629,9.55885,2.60010,5.92726
3,pad64_k6,6,4a2ef30000d19d90,144,143,1.50069,2.43531,1.49594,2.43873,nan,1.15487,1.28135,1.15773,1.28373,137,1.52443,2.47847,1.17429,1.32169
3,pad64_k6,7,367b072edc9822ea,36,35,5.43057,10.45371,5.49661,10.64343,nan,3.36235,6.33729,3.41004,6.45617,29,5.44977,10.36283,3.64671,6.90517
3,pad64_k6,7,4a2ef30000d19d90,144,143,1.79679,3.20753,1.78808,3.20417,nan,1.43207,2.53255,1.43007,2.53530,137,1.84578,3.29935,1.46242,2.59029
4,pad0_k6,0,394e61f27c2a1700,435,434,1.62265,2.37445,1.62185,2.37480,nan,0.84913,0.58791,0.84933,0.58704,386,1.61404,2.37070,0.84579,0.58643
4,pad0_k6,0,4b60f9400a30ceaf,194,193,4.41015,10.45922,4.42283,10.50202,nan,1.65808,4.34930,1.66271,4.36699,187,4.40243,10.44428,1.66897,4.37106
4,pad0_k6,1,394e61f27c2a1700,435,434,1.22510,1.59122,1.22604,1.59388,nan,1.16549,1.36834,1.16629,1.37048,386,1.19436,1.46314,1.15512,1.35285
4,pad0_k6,1,4b60f9400a30ceaf,194,193,3.99183,10.13889,4.00815,10.18897,nan,2.68450,7.17908,2.69405,7.21382,187,3.99981,10.14949,2.68781,7.16757
4,pad0_k6,2,394e61f27c2a1700,435,434,0.91752,1.16983,0.91741,1.16944,nan,0.86439,1.00160,0.86416,1.00083,386,0.92042,1.18584,0.86055,0.99626
4,pad0_k6,2,4b60f9400a30ceaf,194,193,3.53485,8.44718,3.54800,8.48397,nan,2.40025,5.42461,2.40752,5.44574,187,3.53774,8.44921,2.39922,5.40815
4,pad0_k6,3,394e61f27c2a1700,435,434,0.60878,0.77090,0.60487,0.76663,nan,0.54123,0.63932,0.54044,0.63946,386,0.59958,0.75246,0.53204,0.62214
4,pad0_k6,3,4b60f9400a30ceaf,194,193,3.45257,9.01923,3.45838,9.05222,nan,1.89961,4.29752,1.90473,4.31660,187,3.45684,9.01566,1.91348,4.34328
4,pad0_k6,4,394e61f27c2a1700,435,434,1.86490,2.28361,1.86463,2.28244,nan,1.86490,2.28361,1.86463,2.28244,386,1.86007,2.27899,1.86007,2.27899
4,pad0_k6,4,4b60f9400a30ceaf,194,193,3.78493,9.01165,3.79409,9.04364,nan,2.00370,4.26517,2.00363,4.27257,187,3.80373,9.03547,2.00693,4.28993
4,pad0_k6,5,394e61f27c2a1700,435,434,2.32544,5.78974,2.32568,5.79825,nan,1.05460,0.90823,1.05522,0.90850,386,2.33834,5.79976,1.04757,0.91540
